,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
68612,68612,2hLXUbsOU9cDb9RFva9FYr,"['Mora', 'Jhayco']",MICRODOSIS,MEMORIAS,85,228750,False,0.771,0.707,2,-6.404,0,0.055,0.389,0.0,0.0745,0.317,127.963,4,latino
68653,68653,2TDyyEBasw10wu5Uh94bR1,"['Rauw Alejandro', 'Baby Rasta']",PUNTO 40,PUNTO 40,85,190654,True,0.873,0.826,0,-0.722,1,0.0876,0.00127,0.0361,0.311,0.201,106.972,4,latino
65103,65103,0Q5VnK2DYzRyfqQRJuUtvi,['IVE'],LOVE DIVE,LOVE DIVE,85,177186,False,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,4,k-pop
33009,33009,3GVkPk8mqxz0itaAriG1L7,['XXXTENTACION'],17,Everybody Dies In Their Nightmares,85,95466,True,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4,emo
65013,65013,7EyhPjrJzjx0fk2i7vUJCS,['BLACKPINK'],Pink Venom,Pink Venom,85,186964,False,0.794,0.719,0,-7.227,1,0.0761,0.0119,0.0,0.276,0.69,90.016,4,k-pop
17000,17000,2vXKRlJBXyOcvZYTdNeckS,"['Gesaffelstein', 'The Weeknd']",Hyperion,Lost in the Fire (feat. The Weeknd),85,202093,True,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,4,club
47011,47011,2zYzyRzz6pRmhPzyfMEC8s,['AC/DC'],Highway to Hell,Highway to Hell,85,208400,False,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,hard-rock
65031,65031,10SRMwb9EuVS1K9rYsBfHQ,['BTS'],Proof,Yet To Come,85,193593,False,0.559,0.885,1,-4.515,1,0.189,0.0432,0.0,0.333,0.683,172.029,4,k-pop
51301,51301,3UmaczJpikHgJFyBTAJVoz,"['Eminem', 'Dido']",The Marshall Mathers LP,Stan,85,404106,True,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4,hip-hop
79052,79052,1SKPmfSYaPsETbRHaiA18G,['Keane'],Hopes And Fears,Somewhere Only We Know,85,237146,False,0.448,0.665,9,-4.203,1,0.026,0.06,2.55e-05,0.0828,0.304,172.004,4,piano
68756,68756,0E0DRHf5PfMeor0ZCwB3oT,"['Bad Bunny', 'The Marías']",Un Verano Sin Ti,Otro Atardecer,85,244444,False,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,4,latino
79108,79108,1jDJFeK9x3OZboIAHsY9k2,['Elton John'],Too Low For Zero,I'm Still Standing,84,183440,False,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,4,piano
3255,3255,0d28khcov6AiegSCpG5TuT,['Gorillaz'],Demon Days,Feel Good Inc.,84,222640,False,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4,alternative
56155,56155,2vWBUC9djv6BtiGlmKiQaH,['Yot Club'],Bipolar,YKWIM?,84,212750,False,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,3,indie-pop
68824,68824,2NMjggapJcXXM7WccGEBUO,['Bad Bunny'],Un Verano Sin Ti,Enséñame a Bailar,84,176000,False,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-05,0.467,0.77,105.009,4,latino
51504,51504,6gBFPUFcJLzWGx4lenP6h2,['Travis Scott'],Birds In The Trap Sing McKnight,goosebumps,84,243836,True,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,4,hip-hop
51500,51500,7KXjTSCq5nL1LoYtL7XAwS,['Kendrick Lamar'],DAMN.,HUMBLE.,84,177000,True,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4,hip-hop
68707,68707,69vlMrzHwATKzupwNcUPyK,"['Bad Bunny', 'Daddy Yankee']",YHLQMDLG,La Santa,84,206420,True,0.744,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037,4,latino
68916,68916,2uflssWlCaJ6CbTMOsUpNI,['Bad Bunny'],Un Verano Sin Ti,Aguacero,84,210989,False,0.861,0.645,6,-6.96,0,0.0743,0.423,0.000592,0.349,0.668,121.391,5,latino
4002,4002,0yc6Gst2xkRu0eMLeRMGCX,['Cigarettes After Sex'],Cigarettes After Sex,Apocalypse,84,290616,False,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,ambient
30458,30458,3Z7CaxQkqbIs1rewKi6v4W,"['Tiësto', 'Charli XCX']",Hot In It,Hot In It,84,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,edm
31681,31681,7MIhUdNJtaOnDmC5nBC1fb,"['Alok', 'Ella Eyre', 'Kenny Dope', 'Never Dull']",Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),84,165752,False,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,4,electro
20365,20365,3ZFTkvIE7kyPt6Nu3PEa7V,"['Shakira', 'Wyclef Jean']","Oral Fixation, Vol. 2 (Expanded Edition)",Hips Don't Lie (feat. Wyclef Jean),84,218093,False,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,4,dance
20100,20100,0k4d5YPDr1r7FX77VdqWez,"['Doja Cat', 'The Weeknd']",Planet Her,You Right,84,186173,True,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4,dance
20060,20060,3QGsuHI8jO1Rx4JWLUh9jd,['Shawn Mendes'],Illuminate,Treat You Better,84,187973,False,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,4,dance
19853,19853,4686eQ81DEswHa90bcdlC9,['Bailey Zimmerman'],Rock and A Hard Place,Rock and A Hard Place,84,207540,False,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3,country
20602,20602,02VBYrHfVwfEWXk5DXyf0T,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']",An Evening With Silk Sonic,Leave The Door Open,84,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,dance
19100,19100,40riOy7x9W7GXjyGp4pjAv,['Eagles'],Hotel California (2013 Remaster),Hotel California - 2013 Remaster,84,391376,False,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,country
33005,33005,7m9OqQk4RVRkw9JJdeAw96,['XXXTENTACION'],17,Jocelyn Flores,84,119133,True,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,4,emo
51250,51250,6DCZcSspjsKoFjzjrWoCdn,['Drake'],Scorpion,God's Plan,84,198973,True,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4,hip-hop
65030,65030,69xohKu8C1fsflYAiSNbwM,['BTS'],Proof,Run BTS,84,204939,False,0.724,0.818,8,-3.747,1,0.168,0.0201,0.0,0.0358,0.696,77.004,4,k-pop
47003,47003,7o2CTH4ctstm8TNelqjb51,"[""Guns N' Roses""]",Appetite For Destruction,Sweet Child O' Mine,84,354520,True,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,4,hard-rock
81400,81400,50kpGaPAhYJ3sGmk6vplg0,['Justin Bieber'],Purpose (Deluxe),Love Yourself,84,233720,False,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,4,pop
67352,67352,5gflgO9EPbIBf16n5TKnQS,['Zion & Lennox'],Motivando a la Yal,Yo Voy (feat. Daddy Yankee),84,232019,False,0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,4,latin
20005,20005,0lYBSQXN6rCTvUZvg9S0lU,"['DJ Snake', 'Justin Bieber']",Encore,Let Me Love You,84,205946,False,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4,dance
37050,37050,503OTo2dSqe7qk76rgsbep,"['Dr. Dre', 'Snoop Dogg']",2001,Still D.R.E.,84,270586,True,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4,funk
20052,20052,3Vi5XqYrmQgOYBajMWSvCi,['Doja Cat'],Planet Her,Need to Know,84,210560,True,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,4,dance
2367,2367,5UWwZ5lm5PKu6eKsHAGxOk,['Foo Fighters'],The Colour And The Shape,Everlong,84,250546,False,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,alt-rock
39408,39408,7nFJSfGvvV0WjatTZN6QYi,"['Luciano', 'Aitch', 'BIA']",Bamba (feat. Aitch & BIA),Bamba (feat. Aitch & BIA),84,203255,False,0.798,0.806,10,-5.841,1,0.355,0.145,0.0,0.13,0.82,138.082,4,german
2057,2057,3dPQuX8Gs42Y7b454ybpMR,['The White Stripes'],Elephant,Seven Nation Army,84,232106,False,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,alt-rock
20009,20009,6ocbgoVGwYJhOv1GgI9NsF,['Ariana Grande'],"thank u, next",7 rings,84,178626,True,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4,dance
65002,65002,5aucVLKiumD89mxVCB4zvS,"['Crush', 'j-hope']",Rush Hour,Rush Hour (Feat. j-hope of BTS),83,177302,False,0.738,0.714,0,-5.235,1,0.249,0.157,0.0,0.31,0.74,95.035,4,k-pop
51320,51320,7FIWs0pqAYbP91WWM0vlTQ,"['Eminem', 'Juice WRLD']",Music To Be Murdered By,Godzilla (feat. Juice WRLD),83,210800,True,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4,hip-hop
51350,51350,3GCdLUSnKSMJhs4Tj6CV3s,"['Kendrick Lamar', 'SZA']",Black Panther The Album Music From And Inspired By,All The Stars (with SZA),83,232186,True,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4,hip-hop
20926,20926,1RF02Cf80mTaeNXG2P2boR,"['Nathan Dawe', 'Ella Henderson']",21 Reasons (feat. Ella Henderson),21 Reasons (feat. Ella Henderson),83,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,dance
20917,20917,0HaRLPnr887lcQM2YQzkff,"['Burna Boy', 'Ed Sheeran']","Love, Damini",For My Hand (feat. Ed Sheeran),83,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,dance
68802,68802,0G2zPzWqVjR68iNPmx2TBe,"['Mora', 'Bad Bunny', 'Sech']",Volando (Remix),Volando - Remix,83,273474,True,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,4,latino
68800,68800,2vmfvSoZBFAt9hhRoEByLi,"['Aventura', 'Bad Bunny']",Volví,Volví,83,230125,True,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,4,latino
51652,51652,7iL6o9tox1zgHpKUfh9vuC,['50 Cent'],Get Rich Or Die Tryin',In Da Club,83,193466,True,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,4,hip-hop
51650,51650,0fX4oNGBWO3dSGUZcVdVV2,['Kendrick Lamar'],Mr. Morale & The Big Steppers,N95,83,195950,True,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,4,hip-hop
2011,2011,4kbj5MwxO1bq9wjT5g9HaA,['WALK THE MOON'],TALKING IS HARD,Shut Up and Dance,83,199080,False,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,alt-rock
51700,51700,40iJIUlhi6renaREYGeIDS,"['Drake', 'Travis Scott']",Certified Lover Boy,Fair Trade (with Travis Scott),83,291175,True,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,4,hip-hop
68813,68813,5GF0X7GdNmnouKcdhhRmtm,"['Paulo Londra', 'Duki']",Party en el Barrio (feat. Duki),Party en el Barrio (feat. Duki),83,236143,True,0.527,0.665,10,-7.108,1,0.164,0.0168,1.29e-06,0.324,0.546,135.026,4,latino
51752,51752,2xLMifQCjDGFmkHkpNLD9h,['Travis Scott'],ASTROWORLD,SICKO MODE,83,312820,True,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4,hip-hop
51401,51401,15JINEqzVMv3SvJTAXAKED,"['Eminem', 'Rihanna']",Recovery,Love The Way You Lie,83,263373,True,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4,hip-hop
2009,2009,4CeeEOM32jQcH3eN9Q2dGj,['Nirvana'],Nevermind (Remastered),Smells Like Teen Spirit,83,301920,False,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,alt-rock
2004,2004,7zwn1eykZtZ5LODrf7c0tS,['The Neighbourhood'],Hard To Imagine The Neighbourhood Ever Changing,You Get Me So High,83,153000,False,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,4,alt-rock
2001,2001,2Y0iGXY6m6immVb2ktbseM,['MGMT'],Little Dark Age,Little Dark Age,83,299960,False,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4,alt-rock
68951,68951,35wvL50xvKpCHEJPxLOLPI,['Bad Bunny'],X 100PRE,Si Estuviésemos Juntos,83,169247,True,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,4,latino
56058,56058,1ZdhOMWyFR8Iv9eylMGYg2,['Labrinth'],Imagination & the Misfit Kid,Mount Everest,83,157497,True,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,4,indie-pop
56012,56012,6EtKlIQmGPB9SX8UjDJG5s,['Labrinth'],Euphoria (Original Score from the HBO Series),Formula,83,91869,False,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4,indie-pop
30690,30690,3sa06xVNmLLYIxdNNmVQN8,"['Jax Jones', 'MNEK']",Where Did You Go (feat. MNEK),Where Did You Go? (feat. MNEK),83,177689,False,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4,edm
79002,79002,2tpWsVSb9UEmDRxAl1zhX1,['OneRepublic'],Native,Counting Stars,83,257266,False,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4,piano
3256,3256,2DlHlPMa4M17kufBvI2lEN,['System Of A Down'],Toxicity,Chop Suey!,83,210240,False,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4,alternative
68968,68968,4r9jkMEnArtWGH2rL2FZl0,['Bad Bunny'],YHLQMDLG,A Tu Merced,83,175918,False,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,4,latino
56069,56069,4pt5fDVTg5GhEvEtlz9dKk,['Måneskin'],Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,83,173346,True,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,4,indie-pop
5002,5002,3khEEPRyBeOUabbmOPJzAG,['Kenshi Yonezu'],KICK BACK,KICK BACK,83,193495,False,0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,4,anime
57150,57150,0sTlGEld0h8kIPZaKDYUf4,['The Rare Occasions'],Notion,Notion,83,195120,False,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4,indie
68971,68971,0wihfILRNOwE2156Shezc8,['Bad Bunny'],Un Verano Sin Ti,Agosto,83,139041,False,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,0.724,115.018,4,latino
68974,68974,0UvZcEfpzVyx47QsRbjyBz,['Bad Bunny'],Un Verano Sin Ti,El Apagón,83,201816,False,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,4,latino
57350,57350,0MnTkIEP4zZN1IUSu8MvIz,['Cafuné'],Tek It (I Watch the Moon),Tek It - Sped Up,83,166859,False,0.348,0.95,10,-5.049,0,0.124,9.93e-05,9.68e-06,0.0868,0.377,168.964,4,indie
68854,68854,6C1RD7YQVvt3YQj0CmuTeu,"['Bad Bunny', 'Ozuna', 'Farruko', 'Arcangel', 'Ñengo Flow', 'DJ Luian', 'Mambo Kingz']",Diles,Diles,83,286040,True,0.813,0.56,2,-5.904,0,0.0618,0.108,0.0,0.268,0.287,118.033,4,latino
47051,47051,4bHsxqR3GMrXTxEPLuK5ue,['Journey'],Escape (Bonus Track Version),Don't Stop Believin',83,250986,False,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4,hard-rock
81460,81460,4jPy3l0RUwlUI9T5XHBW2m,"['24kGoldn', 'iann dior']",El Dorado,Mood (feat. iann dior),83,140533,True,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,4,pop
67900,67900,47EiUVwUp4C9fGccaPuUCS,"['Bad Bunny', 'Jhayco']",DÁKITI,DÁKITI,83,205090,True,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,latin
65042,65042,6jjYDGxVJsWS0a5wlVF5vS,['BTS'],Proof,Butter,83,164952,False,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,4,k-pop
65058,65058,296nXCOv97WJNRWzIBQnoj,['LE SSERAFIM'],FEARLESS,FEARLESS,83,168437,False,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,4,k-pop
33013,33013,3ee8Jmje8o58CHK66QrVC2,['XXXTENTACION'],?,SAD!,83,166605,True,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,emo
94002,94002,2kx5sQgmjYug0GiDh1a4sU,"['Cheriimoya', 'Sierra Kidd']","Living Life, In The Night","Living Life, In The Night",83,122517,True,0.624,0.499,0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249,4,sad
51200,51200,0VgkVdmE4gld66l8iyGjgx,['Future'],FUTURE,Mask Off,83,204600,True,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4,hip-hop
20700,20700,60ynsPSSKe6O3sfwRnIBRf,['Doja Cat'],Hot Pink,Streets,83,226986,True,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4,dance
33002,33002,7AQim7LbvFVZJE3O8TYgf2,"['XXXTENTACION', 'Trippie Redd']",17,Fuck Love (feat. Trippie Redd),83,146520,True,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4,emo
68655,68655,6TsVhM8qIkWN5cJVDIVbbz,"['Wisin & Yandel', 'ROSALÍA']",La Última Misión,Besos Moja2,83,229064,False,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,4,latino
68668,68668,6mmPpaltUZK7xjNlBPQQ0p,"['Rauw Alejandro', 'Chencho Corleone']",VICE VERSA,Desesperados,83,224996,True,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4,latino
99017,99017,3dYD57lRAUcMHufyqn9GcI,['Hozier'],Hozier,Take Me To Church,83,241688,False,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,4,singer-songwriter
20702,20702,0KKkJNfGyhkQ5aFogxQAPU,['Bruno Mars'],24K Magic,That's What I Like,83,206693,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4,dance
20716,20716,32OlwWuMpZ6b0aN2RZOeMS,"['Mark Ronson', 'Bruno Mars']",Uptown Special,Uptown Funk (feat. Bruno Mars),83,269666,True,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4,dance
51000,51000,1aL9518P5G72N92b48tuKw,['AP Dhillon'],Summer High,Summer High,83,177391,False,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,hip-hop
51128,51128,1SC5rEoYDGUK4NfG82494W,['Lil Nas X'],MONTERO,MONTERO (Call Me By Your Name),83,137704,True,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,4,hip-hop
20003,20003,48QmG1dfvMuYLxMPt7KSRA,"['Sean Paul', 'Dua Lipa']",Mad Love The Prequel,No Lie,83,221176,False,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,4,dance
91151,91151,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",The Lockdown Sessions,Cold Heart - PNAU Remix,83,202735,False,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,4,rock
91201,91201,6Z8R6UsFuGXGtiIxiD8ISb,['Capital Cities'],In A Tidal Wave Of Mystery (Deluxe Edition),Safe And Sound,83,192789,False,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5,rock
20412,20412,0VO8gYVDSwM1Qdd2GsMoYK,"['Swedish House Mafia', 'The Weeknd']",Paradise Again,Moth To A Flame (with The Weeknd),83,234000,False,0.553,0.659,8,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,4,dance
20011,20011,5cF0dROlMOK5uNZtivgu50,['Charlie Puth'],Voicenotes,Attention,83,208786,False,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4,dance
34005,34005,3hRV0jL3vUpRrcy398teAU,['Lord Huron'],Strange Trails,The Night We Met,83,208211,False,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3,folk
20306,20306,7xoUc6faLbCqZO6fQEYprd,['Ariana Grande'],My Everything (Deluxe),One Last Time,83,197266,False,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4,dance
20056,20056,2dpaYNEQHiRxtZbfNsse99,"['Marshmello', 'Bastille']",Happier,Happier,83,214289,False,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,4,dance
20050,20050,4HBZA5flZLE435QTztThqH,"['Ariana Grande', 'Justin Bieber']",Stuck with U,Stuck with U (with Justin Bieber),83,228482,False,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,3,dance
38006,38006,2AT8iROs4FQueDv2c8q2KE,['Arctic Monkeys'],AM,R U Mine?,83,201726,False,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4,garage
20150,20150,1mXVgsBdtIVeCLJnSnmtdV,['Sam Smith'],The Thrill Of It All (Special Edition),Too Good At Goodbyes,83,201000,False,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,4,dance
56383,56383,63WuQOXohQIxOxIFA2K7bR,['Måneskin'],SUPERMODEL,SUPERMODEL,83,148064,False,0.636,0.876,7,-3.413,1,0.0555,0.00164,0.0,0.117,0.799,120.983,4,indie-pop
56238,56238,3jjsRKEsF42ccXf8kWR3nu,['Mitski'],Be the Cowboy,Washing Machine Heart,83,128198,False,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,4,indie-pop
56262,56262,6dBUzqjtbnIa1TwYbyw5CM,['TV Girl'],French Exit,Lovers Rock,83,213920,False,0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,4,indie-pop
3007,3007,2nLtzopw4rPReszdYBJU6h,['Linkin Park'],Meteora,Numb,83,185586,False,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4,alternative
30550,30550,7H7NyZ3G075GqPx2evsfeb,['Mac DeMarco'],Salad Days,Chamber Of Reflection,82,231723,False,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,4,edm
20067,20067,2BgEsaKNfHUdlh97KmvFyo,['Anne-Marie'],Speak Your Mind (Deluxe),2002,82,186986,False,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4,dance
30572,30572,4cG7HUWYHBV6R6tHn1gxrl,"['Riton', 'Nightcrawlers', 'Mufasa & Hypeman', 'Dopamine']",Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,82,169153,False,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,edm
20102,20102,161DnLWsx1i3u1JT05lzqU,['Bruno Mars'],Doo-Wops & Hooligans,Talking to the Moon,82,217866,False,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,4,dance
67353,67353,228BxWXUYQPJrJYHDLOHkj,['Daddy Yankee'],Barrio Fino (Bonus Track Version),Gasolina,82,192600,False,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,4,latin
20018,20018,06KyNuuMOX1ROXRhj787tj,"['Charlie Puth', 'Selena Gomez']",Nine Track Mind,We Don't Talk Anymore (feat. Selena Gomez),82,217706,False,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,4,dance
20022,20022,0qOnSQQF0yzuPWsXrQ9paz,"['Gym Class Heroes', 'Adam Levine']",The Papercut Chronicles II,Stereo Hearts (feat. Adam Levine),82,210960,False,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,4,dance
68910,68910,0vHfVsEe6Ps0d8cZ9PGzSw,"['De La Ghetto', 'Rauw Alejandro']",Loco Por Perrearte (Remix),Loco Por Perrearte - Remix,82,199148,True,0.848,0.673,11,-4.034,0,0.058,0.0147,0.00652,0.102,0.39,93.987,4,latino
57200,57200,2GThBgzZoZfz0lx1JjBwfe,['New West'],Those Eyes,Those Eyes,82,220750,False,0.597,0.351,4,-8.043,1,0.0281,0.727,3.86e-05,0.319,0.243,119.948,3,indie
37200,37200,2qOm7ukLyHUXWyR4ZWLwxA,['Ice Cube'],The Predator,It Was A Good Day,82,260000,True,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,4,funk
20303,20303,3e9HZxeyfWwjeyPAMmWSSQ,['Ariana Grande'],"thank u, next","thank u, next",82,207320,True,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,4,dance
57001,57001,0zlGnseLGzRIBA0TJcb3Bo,"['Yohani', 'Jubin Nautiyal', 'Tanishk Bagchi', 'Rashmi Virag', 'Surya Ragunaathan']","Manike (From ""Thank God"")","Manike (From ""Thank God"")",82,197473,False,0.551,0.578,1,-7.005,0,0.0732,0.522,0.0,0.073,0.509,106.772,4,indie
38024,38024,11iIikXxC6NP0Ma8vMD27x,['Vundabar'],Gawk,Alien Blues,82,155933,False,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,4,garage
37401,37401,7tqhbajSfrz2F7E1Z75ASX,"['Marvin Gaye', 'Tammi Terrell']",United,Ain't No Mountain High Enough,82,151666,False,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,4,funk
